Start Date,Start Time,End Date,End Time,Location,_link,_trackId,_titleCheck,_eventDescription,_speakers,Description,Subject
14/06/18,9:20 AM,14/06/18,10:20 AM,Trempolino,https://web2day.co/evenements/de-lux-au-developpement-cas-concret-dune-application-de-dating/,276,"De l’UX au développement, cas concret d’une application de dating","De l’UX au développement : 10 points à ne pas négliger pour réussir votre projet d’app mobile.
Cas concret de la conception d’une app de dating.
 
","Anaïs VIVION, CEO @Beapp
","De l’UX au développement, cas concret d’une application de dating
De l’UX au développement : 10 points à ne pas négliger pour réussir votre projet d’app mobile.
Cas concret de la conception d’une app de dating.
 

Anaïs VIVION, CEO @Beapp


 🚌=Trempolino
🚀=Startup & entrepreneurship"," 🚌·🚀·De l’UX au développement, cas concret d’une application de dating"
14/06/18,10:10 AM,14/06/18,11:20 AM,"Mediacampus, Forum",https://web2day.co/evenements/tech-for-good/,280,Tech for good,"Descriptif à venir…
","Romain SAILLET, CEO @Story Tailor
","Tech for good
Descriptif à venir…

Romain SAILLET, CEO @Story Tailor


🎓=Mediacampus, Forum
👐=Society & FTW",🎓·👐·Tech for good
14/06/18,10:20 AM,14/06/18,10:40 AM,Chapitalk,https://web2day.co/evenements/how-visiting-a-factory-helped-me-build-better-websites/,278,How visiting a factory helped me build better websites,"In 1948 Toyota created the Toyota Production System and became one of the most effective automotive manufacturer by eliminating waste in the process from the provider to the customer.
Can a software company deliver every feature without bug and on time by using Toyota Principles? In this talk, Matthieu will share his experience at Theodo where his team members achieved 100% sprint success in two weeks.
Les conférences Tech du web2day avec ENI
","Matthieu AUGER, Lead Developer @Theodo
","How visiting a factory helped me build better websites
In 1948 Toyota created the Toyota Production System and became one of the most effective automotive manufacturer by eliminating waste in the process from the provider to the customer.
Can a software company deliver every feature without bug and on time by using Toyota Principles? In this talk, Matthieu will share his experience at Theodo where his team members achieved 100% sprint success in two weeks.
Les conférences Tech du web2day avec ENI

Matthieu AUGER, Lead Developer @Theodo


🎪=Chapitalk
💻=Tech",🎪·💻·How visiting a factory helped me build better websites
14/06/18,10:40 AM,14/06/18,11:00 AM,Chapitalk,https://web2day.co/evenements/why-and-how-bookkeepers-fucked-up-it/,278,Why and how bookkeepers fucked up IT,"This talk is about how financially minded management of companies lead to split the IT management into several business units, each with its own goals and management. This split creates misalignment and conflicts between teams that were supposed to work together.
This keynote is a toolbox designed to help you bring proper implementation of devops and to make people work together on a common goal: efficient automatisation and use of the human brain power geared towards making IT an asset instead of a cost center.
Les conférences Tech du web2day avec ENI
","Quentin ADAM, CEO @Clever Cloud
","Why and how bookkeepers fucked up IT
This talk is about how financially minded management of companies lead to split the IT management into several business units, each with its own goals and management. This split creates misalignment and conflicts between teams that were supposed to work together.
This keynote is a toolbox designed to help you bring proper implementation of devops and to make people work together on a common goal: efficient automatisation and use of the human brain power geared towards making IT an asset instead of a cost center.
Les conférences Tech du web2day avec ENI

Quentin ADAM, CEO @Clever Cloud


🎪=Chapitalk
💻=Tech",🎪·💻·Why and how bookkeepers fucked up IT
14/06/18,10:20 AM,14/06/18,11:00 AM,Atlanbois,https://web2day.co/evenements/1-an-5-clients-12-bots-1-framework-cest-lheure-du-bilan/,278,"1 an, 5 clients, 12 bots, 1 framework : c’est l’heure du bilan !","Venez découvrir notre retour d’expérience sur Bot Framework après 1 an d’utilisation avec Node.js. Les pièges à éviter, les bonnes pratiques, quelques tips un peu tricky, un soupçon de problèmes et au final de belles réussites.
Les conférences Tech du web2day avec ENI
","Tanguy DE LIGNIÈRES, Technical Architect @Accenture
Yohann PERRAUD, Lead Developer @Accenture
","1 an, 5 clients, 12 bots, 1 framework : c’est l’heure du bilan !
Venez découvrir notre retour d’expérience sur Bot Framework après 1 an d’utilisation avec Node.js. Les pièges à éviter, les bonnes pratiques, quelques tips un peu tricky, un soupçon de problèmes et au final de belles réussites.
Les conférences Tech du web2day avec ENI

Tanguy DE LIGNIÈRES, Technical Architect @Accenture
Yohann PERRAUD, Lead Developer @Accenture


🌳=Atlanbois
💻=Tech","🌳·💻·1 an, 5 clients, 12 bots, 1 framework : c’est l’heure du bilan !"
14/06/18,10:20 AM,14/06/18,11:00 AM,Trempolino,https://web2day.co/evenements/la-guerre-des-data-aura-t-elle-lieu-comment-en-sortir-vivant-quand-on-nest-pas-un-gafam/,279,La guerre des Data aura-t-elle lieu ? Comment en sortir vivant quand on n’est pas un GAFAM ?,"A la veille des grandes guerres, les nations belligérantes se lancent dans une course à l’armement. Mais alors qu’est-ce qui se prépare à l’heure où les géants du net se livrent à une course effrénée à la Data ? Où nous mènera cette course ? Que font les organisations qui amassent les données comme un état amasse les munitions ? Et surtout, comment en sortir vivant quand on n’est pas un GAFAM ?
Tous les ingrédients d’un cocktail explosif sont réunis : des méga-entreprises qui ont déjà engrangé une masse d’information inouïe ; des entreprises « traditionnelles » qui tentent de tirer leur épingle du jeu dans cette économie de l’information ; des états qui veulent protéger leurs citoyens ; et des dispositifs encore imparfaits qui laissent s’échapper des données sur internet. En toile de fond, chaque acteur affine sa stratégie et cherche à développer la meilleure arme avec l’Intelligence Artificielle.
Lors de ce talk, nous ferons un état des lieux des forces en présence et des récents évènements marquants sur le front. Nous étudierons aussi les solutions possibles pour les entreprises qui doivent lutter à armes égales avec les géants de la data.
","Mick LEVY,  Director of Business Innovation @Business & Decision
","La guerre des Data aura-t-elle lieu ? Comment en sortir vivant quand on n’est pas un GAFAM ?
A la veille des grandes guerres, les nations belligérantes se lancent dans une course à l’armement. Mais alors qu’est-ce qui se prépare à l’heure où les géants du net se livrent à une course effrénée à la Data ? Où nous mènera cette course ? Que font les organisations qui amassent les données comme un état amasse les munitions ? Et surtout, comment en sortir vivant quand on n’est pas un GAFAM ?
Tous les ingrédients d’un cocktail explosif sont réunis : des méga-entreprises qui ont déjà engrangé une masse d’information inouïe ; des entreprises « traditionnelles » qui tentent de tirer leur épingle du jeu dans cette économie de l’information ; des états qui veulent protéger leurs citoyens ; et des dispositifs encore imparfaits qui laissent s’échapper des données sur internet. En toile de fond, chaque acteur affine sa stratégie et cherche à développer la meilleure arme avec l’Intelligence Artificielle.
Lors de ce talk, nous ferons un état des lieux des forces en présence et des récents évènements marquants sur le front. Nous étudierons aussi les solutions possibles pour les entreprises qui doivent lutter à armes égales avec les géants de la data.

Mick LEVY,  Director of Business Innovation @Business & Decision


 🚌=Trempolino
💼=Corporate", 🚌·💼·La guerre des Data aura-t-elle lieu ? Comment en sortir vivant quand on n’est pas un GAFAM ?
14/06/18,11:20 AM,14/06/18,12:10 PM,"Maxi, Stereolux",https://web2day.co/evenements/financer-sa-startup-grace-aux-ico/,276,Financer sa startup grâce aux ICO,"Description à venir…
","Alex DELIVET, Founder @B2B Rocks
","Financer sa startup grâce aux ICO
Description à venir…

Alex DELIVET, Founder @B2B Rocks


↔️=Maxi, Stereolux
🚀=Startup & entrepreneurship",↔️·🚀·Financer sa startup grâce aux ICO
14/06/18,11:00 AM,14/06/18,11:20 AM,"Maxi, Stereolux",https://web2day.co/evenements/adventures-in-kitty-herding/,276,Aventures dans l’élevage de chatons,"Un grand plongeon dans l’origine des Cryptokitties : comment ils sont devenus la dapp la plus populaire au monde et ce qui nous attend prochainement.
Est-ce que ça fonctionne ?
 
","Mack FLAVELLE, Fat Cat @CryptoKitties
","Aventures dans l’élevage de chatons
Un grand plongeon dans l’origine des Cryptokitties : comment ils sont devenus la dapp la plus populaire au monde et ce qui nous attend prochainement.
Est-ce que ça fonctionne ?
 

Mack FLAVELLE, Fat Cat @CryptoKitties


↔️=Maxi, Stereolux
🚀=Startup & entrepreneurship",↔️·🚀·Aventures dans l’élevage de chatons
14/06/18,11:45 AM,14/06/18,12:30 PM,"Micro, Stereolux",https://web2day.co/evenements/rebondir-sur-lechec-lart-de-faire-de-nos-revers-des-coups-gagnants/,276,Rebondir sur l’échec : L’art de faire de nos revers des coups gagnants,"Qui n’a jamais eu ce sentiment désagréable d’avoir foiré un projet, un examen ou un dossier ? Qui n’a jamais mis en doute ses propres capacités à réussir ? Qui n’a jamais fait l’expérience de l’échec ?
Si au premier abord on s’en passerait bien, il suffit de s’intéresser à la psychologie humaine et à la trajectoire de grandes réussites d’affaires, du sport ou des arts pour comprendre que l’échec 1/ fait partie du quotidien de tout être humain et 2/ est le prix de l’apprentissage. L’échec n’est donc ni une honte à fuir ni une gloire à rechercher : c’est un passage obligé.
Découvrez comment transformer vos revers en opportunités et vos obstacles en leviers de succès. Apprenez à faire de l’adversité un tremplin pour rebondir plus haut et réussir.
","Fred COLANTONIO, Founder @CGroup Communication SPRL
","Rebondir sur l’échec : L’art de faire de nos revers des coups gagnants
Qui n’a jamais eu ce sentiment désagréable d’avoir foiré un projet, un examen ou un dossier ? Qui n’a jamais mis en doute ses propres capacités à réussir ? Qui n’a jamais fait l’expérience de l’échec ?
Si au premier abord on s’en passerait bien, il suffit de s’intéresser à la psychologie humaine et à la trajectoire de grandes réussites d’affaires, du sport ou des arts pour comprendre que l’échec 1/ fait partie du quotidien de tout être humain et 2/ est le prix de l’apprentissage. L’échec n’est donc ni une honte à fuir ni une gloire à rechercher : c’est un passage obligé.
Découvrez comment transformer vos revers en opportunités et vos obstacles en leviers de succès. Apprenez à faire de l’adversité un tremplin pour rebondir plus haut et réussir.

Fred COLANTONIO, Founder @CGroup Communication SPRL


🔬=Micro, Stereolux
🚀=Startup & entrepreneurship",🔬·🚀·Rebondir sur l’échec : L’art de faire de nos revers des coups gagnants
14/06/18,11:05 AM,14/06/18,11:45 AM,"Micro, Stereolux",https://web2day.co/evenements/apprendre-a-coder-a-5-ans-ou-a-50-ans-quelles-differences/,280,"Ni trop tôt, ni trop tard : le code n’a pas d’âge !","
Il n’est jamais trop tôt, ni trop tard pour apprendre à coder. C’est la conviction d’Amélia Matar, fondatrice de COLORI, qui propose des ateliers d’initiation au code dès 3 ans et d’Aurélie Jean, Docteur en sciences numériques et entrepreneuse, qui encourage les adultes à apprendre à coder.

Tout le monde peut apprendre à coder mais surtout tout le monde doit apprendre à coder. La révolution numérique élargit le champ des possibles pour innover, dans le sens noble du terme, à savoir améliorer la qualité de vie de l’humain ! Chacun doit pouvoir saisir ces opportunités offertes par la technologie pour en être des acteurs efficaces et des utilisateurs avertis, ce qu’on nomme des power users des technologies.

Femmes, seniors, enfants, tous doivent contribuer à parts égales et sous formes diverses, avec les acteurs classiques de cet écosystème afin de construire ensemble le tissu social de demain.

","Amélia MATAR, Founder @COLORI
Aurélie JEAN, Computational Scientist and Business owner  @MixR / In Silico Veritas
","Ni trop tôt, ni trop tard : le code n’a pas d’âge !

Il n’est jamais trop tôt, ni trop tard pour apprendre à coder. C’est la conviction d’Amélia Matar, fondatrice de COLORI, qui propose des ateliers d’initiation au code dès 3 ans et d’Aurélie Jean, Docteur en sciences numériques et entrepreneuse, qui encourage les adultes à apprendre à coder.

Tout le monde peut apprendre à coder mais surtout tout le monde doit apprendre à coder. La révolution numérique élargit le champ des possibles pour innover, dans le sens noble du terme, à savoir améliorer la qualité de vie de l’humain ! Chacun doit pouvoir saisir ces opportunités offertes par la technologie pour en être des acteurs efficaces et des utilisateurs avertis, ce qu’on nomme des power users des technologies.

Femmes, seniors, enfants, tous doivent contribuer à parts égales et sous formes diverses, avec les acteurs classiques de cet écosystème afin de construire ensemble le tissu social de demain.


Amélia MATAR, Founder @COLORI
Aurélie JEAN, Computational Scientist and Business owner  @MixR / In Silico Veritas


🔬=Micro, Stereolux
👐=Society & FTW","🔬·👐·Ni trop tôt, ni trop tard : le code n’a pas d’âge !"
